"logFC","logCPM","LR","PValue","FDR"
"K01750",-0.12446377768099,8.19667885005931,1.64928496211277,0.199056279510418,0.831206460756832
"K00360",-0.219953783917116,4.17814267952017,1.64924736494179,0.199061399702594,0.831206460756832
"K13875",0.504124145842175,3.27081884606568,1.6488317803466,0.199118006629314,0.831206460756832
"K02313",0.0395248182678718,9.83819805652509,1.64585255679776,0.19952436160005,0.831206460756832
"K19172",0.376539430876086,4.07133789977936,1.64531675481247,0.199597546267923,0.831206460756832
"K03407",0.112143279605303,9.80362807109942,1.64425845769856,0.199742190690249,0.831206460756832
"K07816",-0.275387875102706,2.12666277073081,1.64421927501819,0.199747548407854,0.831206460756832
"K07642",-0.151999685347773,6.05659410033124,1.6430547361625,0.199906860915519,0.831206460756832
"K02108",0.0508346541557775,8.81431511500492,1.64176006660729,0.200084150957998,0.831206460756832
"K07580",-0.498229230003419,0.202037382352825,1.64039516070244,0.200271259136066,0.831206460756832
"K02301",0.0482892357514374,8.91227620187042,1.63998449580217,0.20032759538159,0.831206460756832
"K02860",0.0925892407167951,7.7894080699007,1.63958632999184,0.20038223474691,0.831206460756832
"K01975",0.0979234071890292,7.09738279573014,1.63925503084569,0.200427711505468,0.831206460756832
"K04096",0.0430215761304582,9.00057326589443,1.63864367025417,0.200511663576869,0.831206460756832
"K15460",0.321094009985581,4.13872526002946,1.63727892278038,0.200699219938315,0.831206460756832
"K02885",-0.448771001638755,0.98357471164427,1.63551645287667,0.200941740268483,0.831206460756832
"K11711",0.49826152546956,5.02314186822865,1.63529892901541,0.200971695983102,0.831206460756832
"K18352",-0.236481355570214,5.94621148193488,1.63399208551539,0.201151775003442,0.831206460756832
"K12956",-0.420243011594958,3.34815326507771,1.63173630474459,0.201463061330614,0.831206460756832
"K05819",0.340890816904104,2.2457732270304,1.62973094419836,0.201740266785944,0.831206460756832
"K04045",0.369473989498913,4.99120511717863,1.62919124019253,0.20181494789071,0.831206460756832
"K16363",0.121684521688599,6.93944265776662,1.62864675703065,0.201890323270511,0.831206460756832
"K02016",-0.0567270335847151,9.28615111464287,1.62862115635888,0.201893868107872,0.831206460756832
"K08138",0.298893079806652,1.48203785687761,1.62659429421794,0.202174753362374,0.831206460756832
"K04486",-0.127667012194603,7.347609395318,1.62628284857957,0.202217954664751,0.831206460756832
"K07390",0.0995993020632418,6.68943103859206,1.62591146731292,0.202269483972042,0.831206460756832
"K01277",0.164435024808764,6.05745775293737,1.62563333570909,0.202308084970854,0.831206460756832
"K16089",0.196543516557159,6.49010095653066,1.62481021740073,0.202422373750827,0.831206460756832
"K15878",-0.325336054060241,0.440756618473533,1.62414463886699,0.202514843940205,0.831206460756832
"K07157",0.0783512246362915,8.02830479826204,1.62276931316301,0.202706078358636,0.831206460756832
"K18138",0.156682901105376,9.75308867768208,1.62198999547559,0.202814534237211,0.831206460756832
"K00937",0.0339370464009506,10.2681774603442,1.62144491998387,0.202890431769937,0.831206460756832
"K14680",-0.215912202946014,1.95151396512287,1.62088747912694,0.202968085680223,0.831206460756832
"K03809",0.126685622743933,7.76839157768284,1.61991236670843,0.203104007220806,0.831206460756832
"K07241",-0.108952402892896,6.31900024973344,1.61906789108305,0.203221805848096,0.831206460756832
"K12262",0.318633788033322,5.48022347590948,1.61873571483569,0.203268164236388,0.831206460756832
"K01478",-0.0882869293174156,7.86647883193595,1.61816846795327,0.20334735779489,0.831206460756832
"K07389",0.382849319144208,2.58440302979837,1.61794314403083,0.203378825441724,0.831206460756832
"K10216",-0.18469537474203,3.80558811468577,1.61747433602998,0.203444315281603,0.831206460756832
"K19116",0.338288582041891,0.0364116026725595,1.61675177032175,0.203545302309643,0.831206460756832
"K03408",0.184538224853824,7.93124811981947,1.61672320177087,0.203549296313124,0.831206460756832
"K03120",-0.401535364593242,1.48431400254963,1.61504491128802,0.203784090520531,0.831206460756832
"K02587",0.901266365990116,2.15327056044258,1.61495857459575,0.20379617772313,0.831206460756832
"K10562",-0.114980726652059,7.60141115592622,1.61484040055841,0.20381272354798,0.831206460756832
"K17103",0.100980262010164,8.11138631838958,1.61182904307172,0.204234885506477,0.831206460756832
"K03198",0.274995935938092,4.48598605863249,1.61172305069972,0.204249763336992,0.831206460756832
"K07080",-0.114157847628988,7.47605784162899,1.61011826118494,0.204475179022249,0.831206460756832
"K10108",0.242641045291065,2.10654385070081,1.6099113659586,0.204504261762617,0.831206460756832
"K00928",0.0385163658689738,9.77008966520007,1.60974080517613,0.204528240729777,0.831206460756832
"K13572",-0.0923198834548484,6.97992708559663,1.60935813155554,0.204582052490542,0.831206460756832
"K02040",0.113979894817049,9.48658186188879,1.60492578799577,0.205206549297572,0.831206460756832
"K00249",-0.0819426508789553,9.54116218524641,1.60475972470764,0.205229990521266,0.831206460756832
"K06346",-0.105282706789129,7.30186354776628,1.60401825665804,0.205334693499859,0.831206460756832
"K15526",-0.086244127441844,7.66986590789384,1.60379991826991,0.205365537156464,0.831206460756832
"K04758",0.191726068651961,5.27354165439604,1.60251467305289,0.205547208670771,0.831206460756832
"K15980",-0.253310678704192,3.15388388341214,1.60085360760969,0.205782284037427,0.831206460756832
"K15514",0.259873784982111,1.02421278559724,1.60066286473268,0.205809298435077,0.831206460756832
"K09781",0.187374096530438,8.03419178036772,1.59836690198522,0.206134798139221,0.831206460756832
"K15599",-0.193238338169675,3.58373714638019,1.59836566104558,0.206134974232079,0.831206460756832
"K16650",-0.147292096276605,7.50336721788594,1.59818371382116,0.20616079498202,0.831206460756832
"K01436",-0.0683002500266189,8.11034835851516,1.59703909973194,0.206323318677238,0.831206460756832
"K07000",0.328790078561021,5.13966921384265,1.59689068651146,0.206344402941477,0.831206460756832
"K01589",0.0561282267709413,9.22736870085046,1.59588984690055,0.206486653273669,0.831206460756832
"K07045",-0.101995680176426,9.4652867574301,1.59486781636287,0.206632035036395,0.831206460756832
"K07113",-0.120904771310751,5.62829831234633,1.59473593582983,0.206650803579568,0.831206460756832
"K09957",-0.166135280854109,6.01460558209159,1.59453508996639,0.206679390774313,0.831206460756832
"K03427",0.0883492579783315,9.87093511511628,1.59295961898377,0.206903795983347,0.831206460756832
"K05783",-0.172828236798914,3.65655302568866,1.59174490858889,0.207077012125264,0.831206460756832
"K01255",0.0392398527801832,9.90671468887977,1.59098657451526,0.20718523646942,0.831206460756832
"K01091",0.139413863296288,8.55000982376682,1.58868366083436,0.20751430280574,0.831206460756832
"K10938",0.423131175623178,1.59800839003709,1.58772837621162,0.207650985928769,0.831206460756832
"K04759",0.139355609776791,8.58465726532595,1.58696354463403,0.207760495554327,0.831206460756832
"K06178",0.0414535025323127,9.05571933974733,1.58667856131926,0.207801317312938,0.831206460756832
"K05810",0.0487764928440613,8.2543828450059,1.58534480852382,0.207992493670778,0.831206460756832
"K09836",0.415163833985977,5.81000287010375,1.58509728315171,0.208027996134939,0.831206460756832
"K06214",0.303643291489931,4.57858733421139,1.58393482811135,0.208194822481905,0.831206460756832
"K17893",0.329557298836534,5.43995656593811,1.58342648790919,0.208267825167226,0.831206460756832
"K12283",0.490360358273955,3.79634135985564,1.58240649270822,0.208414397925366,0.831206460756832
"K15923",0.123131660720503,8.01399424582825,1.58212672325629,0.208454621966424,0.831206460756832
"K16011",0.139088882651731,7.605665194764,1.58125693214195,0.208579735443113,0.831206460756832
"K07464",0.288866553149505,5.19498712882086,1.57975943171716,0.208795348814328,0.831206460756832
"K07146",0.305609154918617,7.14428824343734,1.57959705774806,0.208818743616764,0.831206460756832
"K11712",0.498455436018834,3.70690221050765,1.57936612579682,0.208852021579999,0.831206460756832
"K00692",-0.304186357203142,2.86470400007169,1.57844925909271,0.20898420666701,0.831206460756832
"K03529",0.0410619347126831,10.2804742658367,1.57807767259767,0.209037806653564,0.831206460756832
"K08344",-0.221320129236455,2.88580278961343,1.57676928932631,0.209226665689355,0.831206460756832
"K15376",-0.296655373683139,-0.0166274437783263,1.57405008531991,0.209619816658729,0.831206460756832
"K16923",-0.286868184893762,2.14969361453987,1.57382255089847,0.209652753933702,0.831206460756832
"K03852",-0.141013215847202,5.15468408906068,1.56697133061174,0.210647395616348,0.831206460756832
"K16012",-0.196009203181742,4.95465741363501,1.56511191728006,0.210918304216794,0.831206460756832
"K10242",-0.134881654348381,5.69084132760511,1.56402195704202,0.211077298779235,0.831206460756832
"K08322",-0.199829688201831,3.31662646105931,1.56372101082258,0.211121223403073,0.831206460756832
"K17749",1.01789319072987,0.419710990890847,1.56247504437268,0.211303193869026,0.831206460756832
"K00271",-0.0865703364878567,7.14273676715455,1.56193598455918,0.211381979918898,0.831206460756832
"K01958",-0.0527582350724336,8.92347325876077,1.56193313828147,0.211382396007806,0.831206460756832
"K00575",0.0889303010404307,9.05547505275752,1.5588060479017,0.211840123463611,0.831206460756832
"K07696",-0.210678518095472,3.50456694278602,1.55803675395131,0.211952908902342,0.831206460756832
"K06877",-0.102864160697917,9.46440983000921,1.55790400868207,0.211972377763613,0.831206460756832
"K05986",0.282445529277269,0.517868345582132,1.5575779530204,0.212020207174801,0.831206460756832
"K08641",0.140339885744567,7.03750624768149,1.555892802906,0.212267607642019,0.831206460756832
"K03524",0.0513544009024695,8.28267286843586,1.55557438836361,0.212314393229652,0.831206460756832
"K01682",0.482935964897572,6.27117391514636,1.55538999436121,0.212341492379698,0.831206460756832
"K08256",-0.124172966069992,8.14986651724093,1.55521033824348,0.212367899182831,0.831206460756832
"K07101",0.165567068464279,6.47288803861709,1.55516505812268,0.212374555308589,0.831206460756832
"K07155",0.297585024734011,1.09227557541637,1.55342232561944,0.212630923250215,0.831206460756832
"K09981",0.13063461229399,6.35897900054898,1.55333136650928,0.212644314045139,0.831206460756832
"K15449",-0.432919310073479,2.09136585453647,1.55285593530263,0.212714322248256,0.831206460756832
"K19138",-0.5617535119744,0.069051477287024,1.55243411713187,0.212776458733092,0.831206460756832
"K15729",0.324521041073569,0.00316932272932678,1.55093735167126,0.212997115725669,0.831206460756832
"K07664",0.292290173079628,3.71751628440414,1.54957370521369,0.213198384558939,0.831206460756832
"K03616",0.312098831555814,4.70325214542011,1.54953369361156,0.213204293523446,0.831206460756832
"K15836",-0.313604958275562,4.04235428296384,1.54942413891127,0.213220473696934,0.831206460756832
"K00112",-0.321500225277077,2.44469493060301,1.54467159702824,0.213923784565982,0.831206460756832
"K03337",-0.111808270242399,7.11618621410048,1.5446565950797,0.213926009008382,0.831206460756832
"K12993",0.383737199822473,0.849344030030473,1.54419040744069,0.213995147566858,0.831206460756832
"K01304",0.263079614628978,4.93348585910929,1.54360752981635,0.214081629345937,0.831206460756832
"K04802",-0.532313928562117,1.71259401725847,1.54312061727521,0.214153904593279,0.831206460756832
"K00918",-0.22392516124337,2.35187866742341,1.54259398125479,0.214232108877446,0.831206460756832
"K03310",0.273651659042359,5.23721378345926,1.54150983331071,0.214393209352783,0.831206460756832
"K02618",0.139619142481235,8.515860123034,1.541424577355,0.214405884187293,0.831206460756832
"K00404",0.183813532127577,6.07559327966255,1.54021959997964,0.214585121105759,0.831206460756832
"K11959",0.269006442605154,7.61677216631865,1.53956870018011,0.214682014687411,0.831206460756832
"K09954",0.408662265956276,3.5688446883976,1.53915593860993,0.214743485735525,0.831206460756832
"K02065",0.062402578999409,9.12610630671124,1.53850767502464,0.214840071482094,0.831206460756832
"K09760",0.100777186131555,8.81030363340618,1.5384510165452,0.214848515567178,0.831206460756832
"K02939",0.0459144691941272,8.3614574715219,1.53602209458931,0.215210880942452,0.831206460756832
"K06048",-0.0902062167025995,9.70486349216488,1.53210069128064,0.215797442040908,0.831206460756832
"K00648",0.0443074601129285,9.99190881084845,1.53148866268977,0.215889160450781,0.831206460756832
"K12955",-0.130111960481068,7.0009146445948,1.53009109595537,0.216098773377769,0.831206460756832
"K16148",-0.0839048286592232,7.493947699301,1.52999599187535,0.216113046289676,0.831206460756832
"K11913",0.379561351707625,3.94823532884237,1.52925250644243,0.216224664864569,0.831206460756832
"K14578",-0.197539578789574,1.54640460818266,1.52919562240784,0.216233207622682,0.831206460756832
"K04516",0.281855870811875,5.70426346356031,1.52916646075915,0.216237587230707,0.831206460756832
"K14340",-0.208701910921845,3.19064913878839,1.52812799158738,0.216393617381422,0.831206460756832
"K01617",-0.145137779253307,5.03947848746558,1.52601878923469,0.216710938266572,0.831206460756832
"K19155",0.250541816477473,2.44951584830266,1.52449842197579,0.216940015100469,0.831206460756832
"K06869",-0.469688893898934,1.65547081616366,1.52401651509473,0.217012685195404,0.831206460756832
"K05836",0.378531700556901,4.96681075877328,1.52203198541963,0.217312252081035,0.831206460756832
"K05539",0.161278066987682,6.50806937528596,1.52013113149741,0.217599650221582,0.831206460756832
"K02672",0.465104416253709,4.6914591329864,1.51973897625261,0.217658998192768,0.831206460756832
"K08139",0.253370040318881,3.91943357485392,1.51772955816091,0.217963402356189,0.831206460756832
"K16906",-0.325687842482591,-0.214758140709106,1.51722338922333,0.218040161257034,0.831206460756832
"K00428",0.071662472138682,8.37305170662115,1.51641717702434,0.218162487331328,0.831206460756832
"K09158",0.35572285909199,3.65415181503948,1.51624396248819,0.218188779744996,0.831206460756832
"K15527",-0.390062674329061,0.837398838910825,1.51603189265508,0.218220975190367,0.831206460756832
"K03273",0.116659265733455,7.23582349984239,1.51576170952104,0.218262001332087,0.831206460756832
"K09991",0.147442463771736,4.88727264892475,1.5152428531444,0.21834081323115,0.831206460756832
"K13598",0.112640217227347,7.99189316159679,1.51247728847856,0.218761462951503,0.831206460756832
"K02824",0.595218008743754,2.52460946503921,1.51145637792969,0.218916990460359,0.831206460756832
"K02118",-0.315282086039189,3.38165949746174,1.51112656784402,0.218967262569979,0.831206460756832
"K05714",-0.168573144821504,3.31201406824147,1.50957630759105,0.219203749456441,0.831206460756832
"K12239",-0.307041213550159,0.946657576033259,1.50946431189987,0.21922084581941,0.831206460756832
"K06182",0.359399813403706,6.09558738607143,1.50933895109932,0.219239984280591,0.831206460756832
"K01488",0.0573856137007492,9.14540001636302,1.50814212273977,0.219422800968458,0.831206460756832
"K00232",-0.149033559405246,7.30005186942518,1.50814202798136,0.2194228154501,0.831206460756832
"K04765",0.0901818841824878,7.21736661192524,1.50737108784089,0.219540673688263,0.831206460756832
"K05831",-0.290502643359874,4.42822542391166,1.50671596076882,0.219640886299422,0.831206460756832
"K07301",-0.199894118119566,7.12439385441985,1.5066419944702,0.219652204109585,0.831206460756832
"K13542",-0.0861321816705579,8.78706301360597,1.50610512413166,0.219734373161619,0.831206460756832
"K08325",0.48552137538554,3.00732006311521,1.50442380873349,0.21999193936261,0.831206460756832
"K12444",-0.255112185890751,1.07777899610573,1.50358641219138,0.220120357398883,0.831206460756832
"K07720",-0.191324062479258,3.14270328654413,1.50343461554751,0.220143645594549,0.831206460756832
"K06998",-0.0907345928310171,7.63416480377648,1.50309197060666,0.220196223997281,0.831206460756832
"K03286",0.338635725012785,6.69641715581023,1.50181484990298,0.220392328659438,0.831206460756832
"K10241",-0.128185935962398,5.96180134318612,1.50041626673148,0.220607323595892,0.831206460756832
"K07733",0.235320831625263,4.20448605644901,1.50029630063133,0.22062577685921,0.831206460756832
"K06997",0.041361916007072,8.73665998731204,1.49768631745425,0.22102770323086,0.831206460756832
"K17238",-0.241585320674111,1.91603312353888,1.49620369237118,0.221256411067145,0.831206460756832
"K09962",0.214055211780945,5.27356880616352,1.49550287329622,0.221364617000452,0.831206460756832
"K07406",-0.139412229120491,7.42609185475408,1.49485482058782,0.221464732165891,0.831206460756832
"K02700",0.768392454272522,1.05350292072398,1.49438496721986,0.221537351865521,0.831206460756832
"K01159",0.0438555057782927,8.30064623899803,1.49170219008853,0.221952543166562,0.831206460756832
"K16233",0.865160086238562,0.544698593907157,1.49068495882783,0.222110215029491,0.831206460756832
"K19276",-0.242607439068424,0.554518805697503,1.49043237106389,0.222149387154955,0.831206460756832
"K06155",0.2036510415407,5.40064366818706,1.4903764237263,0.222158064766915,0.831206460756832
"K17880",-0.245189452709177,2.32705181299841,1.49016169750367,0.222191373260637,0.831206460756832
"K15461",0.414401445719062,5.36365840484994,1.48990484577418,0.22223122414507,0.831206460756832
"K02457",0.388545083208925,4.52016402055842,1.48768237478188,0.222576400928005,0.831206460756832
"K04485",0.0384851038336839,9.69398029721309,1.48762500429379,0.222585319756128,0.831206460756832
"K11358",-0.250143059860455,4.49912686185299,1.48470737364856,0.223039459953666,0.831206460756832
"K00947",-0.326769566629509,5.59211860268157,1.48415699840373,0.223125252276753,0.831206460756832
"K00973",0.0532503777269983,9.54366813253412,1.48310648038262,0.223289116443771,0.831206460756832
"K07659",0.146867616629767,6.3176598489771,1.48215268425893,0.223438018392124,0.831206460756832
"K00656",0.207297044893008,5.11569486022309,1.48118324178015,0.22358948488573,0.831206460756832
"K01448",0.122368308706049,9.15124550080387,1.48106264730451,0.223608335268087,0.831206460756832
"K01485",0.116933322728797,8.12142207933131,1.48094139243922,0.223627290797204,0.831206460756832
"K12536",0.242576068474069,5.31329987148145,1.47997623703574,0.223778240275337,0.831206460756832
"K01437",0.813736360889112,4.04621753558691,1.47986776292154,0.223795213164926,0.831206460756832
"K06720",-0.269579614614281,2.57184955225758,1.47746112411712,0.224172175847422,0.831206460756832
"K07443",0.119949598819672,5.59110376271432,1.47726460872947,0.224202990535017,0.831206460756832
"K16080",-0.167110139048899,3.96082931247833,1.47703811919086,0.224238511632102,0.831206460756832
"K01082",0.104067341119617,8.03250054243407,1.47661632886161,0.224304680375187,0.831206460756832
"K00158",-0.355149900914862,3.66517470855636,1.47640268102127,0.224338205506294,0.831206460756832
"K16213",0.157276623325168,5.75677675666669,1.47629104175216,0.224355726075057,0.831206460756832
"K03520",-0.122957676188082,10.512042258078,1.4757412520803,0.224442033519997,0.831206460756832
"K15641",-0.257081298633444,2.84318968525541,1.47573125695487,0.224443602949762,0.831206460756832
"K17229",-0.249506576127168,0.696203531644132,1.47537801823342,0.224499076773972,0.831206460756832
"K01586",0.0376494238486023,10.0028146480017,1.47488839136595,0.224575996651826,0.831206460756832
"K19295",0.288588398313509,4.05641487927453,1.47486555648641,0.224579584759171,0.831206460756832
"K00954",0.0412120093036106,8.58769038482917,1.47426215261314,0.224674424181707,0.831206460756832
"K00124",-0.0927760046105231,8.35105451072115,1.47422861688695,0.224679696535859,0.831206460756832
"K03611",0.281438979889871,4.56716127647573,1.47355189962645,0.224786119058729,0.831206460756832
"K03818",0.194590790951229,6.16605340037978,1.47352554445234,0.224790264972939,0.831206460756832
"K02043",0.319242804327146,3.55483058796063,1.47164596586781,0.22508617684016,0.831206460756832
"K06193",0.467664363581224,4.17099256802117,1.47120550282354,0.225155588804193,0.831206460756832
"K12279",0.597910890220636,3.33412974546712,1.47074127854637,0.225228773065997,0.831206460756832
"K13043",0.209583113091309,5.38518072949979,1.46959139897339,0.225410172799899,0.831206460756832
"K11928",0.583744883096421,2.59998131739199,1.46913111944251,0.225482833519601,0.831206460756832
"K18827",0.273307250917021,5.12493551600334,1.46660944600836,0.22588140956691,0.831206460756832
"K03855",-0.232138874635836,1.97001952016366,1.46623852264603,0.225940109087757,0.831206460756832
"K00696",0.509692008337946,4.8415819828892,1.46557815955661,0.22604465847797,0.831206460756832
"K16263",-0.269629086770764,4.32691701234726,1.46533633400369,0.226082959087184,0.831206460756832
"K03187",0.162692926856405,5.82874665050408,1.46452879310503,0.226210914812489,0.831206460756832
"K05808",0.129510033798234,6.38488164942185,1.46154416376661,0.226684587898976,0.831206460756832
"K02573",0.222081492647706,0.619385074540351,1.46134003673608,0.226717027212673,0.831206460756832
"K12538",0.498074914231147,3.09835833116306,1.45989689039608,0.226946527276743,0.831206460756832
"K02586",0.739575349908105,2.08881974170205,1.45798141402716,0.22725157214679,0.831206460756832
"K02258",0.169984726323604,6.73466166366236,1.4575631708732,0.227318244046951,0.831206460756832
"K15598",-0.203378609980737,5.98742802729617,1.45544893469194,0.227655633284982,0.831206460756832
"K07072",-0.327994267632887,2.21331027361577,1.45490897098875,0.227741897036451,0.831206460756832
"K03270",0.120695992500127,6.41183228846505,1.45449403018537,0.227808214033377,0.831206460756832
"K02846",-0.23723996949705,1.90272244265646,1.45361982505943,0.227948007949971,0.831206460756832
"K02793",0.107382828868182,6.27008056306607,1.45255799530319,0.228117943653956,0.831206460756832
"K12339",-0.0972652037223231,8.66624994562634,1.4514934972314,0.228288459373218,0.831206460756832
"K01785",0.0699851875518834,9.295425313268,1.45027833082047,0.228483297229394,0.831206460756832
"K03649",-0.107531179669966,7.48083814936099,1.44916691971626,0.228661674326513,0.831206460756832
"K18337",0.269548088422655,3.23618732556185,1.44817490101895,0.228821030972142,0.831206460756832
"K09888",0.147352769867626,5.9326018915028,1.44480645967572,0.2293631316753,0.831206460756832
"K07018",0.130165981282081,7.38211552395541,1.44418746434557,0.229462917901586,0.831206460756832
"K02879",0.0478720158391431,8.33641823126496,1.44383425287076,0.229519881401976,0.831206460756832
"K00990",0.0998084656308663,9.50206368785928,1.44064369462699,0.230035205072642,0.831206460756832
"K01286",-0.0992904044731152,8.39501290708498,1.44030979374073,0.230089215667847,0.831206460756832
"K01173",0.0855118971223992,7.87388887725128,1.44006669749324,0.23012854764578,0.831206460756832
"K06879",0.528161679611388,4.4313570947287,1.43976491871122,0.230177385488741,0.831206460756832
"K13028",-0.254413001307448,1.07774318912148,1.43883425291664,0.230328076830187,0.831206460756832
"K09926",0.590481820409453,2.48612436722417,1.4385663562192,0.230371476103472,0.831206460756832
"K07250",-0.107710161464089,7.94992198423045,1.43811521549011,0.23044458318979,0.831206460756832
"K19710",-0.117183010253884,7.36916046211811,1.43809241470056,0.230448278786375,0.831206460756832
"K06994",-0.0952487745857163,10.7440912241075,1.43752390957232,0.230540446308167,0.831206460756832
"K02588",0.82765897957637,2.01785843041771,1.43744889297678,0.230552611510549,0.831206460756832
"K02160",0.0607032024544962,7.52985121345472,1.4342367437809,0.231074242275815,0.831206460756832
"K02446",-0.140059294730156,8.63783753025586,1.43374875754179,0.231153612315613,0.831206460756832
"K19548",0.332465017425659,1.88088568878621,1.43270748920408,0.231323082598408,0.831206460756832
"K10536",0.0882583827563797,7.81889150359517,1.43211400097369,0.231419742056601,0.831206460756832
"K18608",-0.216910894784451,0.715216267089673,1.43183797597139,0.23146471393073,0.831206460756832
"K08319",-0.17768260310914,2.40026942537794,1.43044641059447,0.231691597864097,0.831206460756832
"K07649",0.329639556759914,6.52636195143845,1.42989071776167,0.231782274227623,0.831206460756832
"K15764",-0.355835359589447,0.345903103413479,1.42949711767153,0.231846526668892,0.831206460756832
"K02100",0.357445873936166,1.16676387826228,1.42947109715294,0.231850775092544,0.831206460756832
"K02848",0.513049550269579,2.00259351004555,1.42846622667368,0.232014914256393,0.831206460756832
"K02609",0.0722576374944451,8.10160026231051,1.42777746624084,0.232127499873942,0.831206460756832
"K02462",0.415340038081144,3.97925609673273,1.42696262670184,0.232260779699319,0.831206460756832
"K05898",-0.187689601653925,4.94083472246728,1.42630738013624,0.232368022595532,0.831206460756832
"K18586",0.338867093643014,4.59370645915162,1.42081250944258,0.233269714310718,0.831206460756832
"K07768",-0.0818861369336225,7.44229156743033,1.42000471338999,0.23340262727521,0.831206460756832
"K03338",-0.117214900222305,7.67392181511365,1.41913463234256,0.233545890853314,0.831206460756832
"K17247",0.0908548418018908,6.59673920950149,1.41902367050488,0.233564168962801,0.831206460756832
"K05776",0.229409959286951,4.68816479072268,1.41844961740622,0.233658757061587,0.831206460756832
"K06898",-0.112205820563938,7.64845526852364,1.41835964132181,0.23367358683221,0.831206460756832
"K17207",-0.187401634507445,1.54677166088251,1.4133771707114,0.23449657177046,0.831206460756832
"K00096",-0.180187610763275,7.04227344192016,1.41332288754019,0.234505557334662,0.831206460756832
"K19126",-0.192464370622062,2.29852263073684,1.4116299235516,0.234786005033944,0.831206460756832
"K02610",0.111086733785047,6.61352000140414,1.41044605590746,0.234982359544568,0.831206460756832
"K06074",0.334542484139789,-0.0240850043545255,1.41007258235167,0.235044344531721,0.831206460756832
"K02107",-0.65423812339321,-0.463728915340594,1.40916241360942,0.23519548710274,0.831206460756832
"K05375",-0.189921390714379,5.52378561182218,1.40743625233333,0.235482456567083,0.831206460756832
"K19731",0.380852079487132,4.17568131170606,1.40717941077744,0.23552519196913,0.831206460756832
"K06163",0.261209989756576,3.50923174247576,1.40711934526625,0.235535187515466,0.831206460756832
"K00545",-0.341509684528845,2.98633585001528,1.40679626749248,0.235588959938522,0.831206460756832
"K03041",-0.333624027431766,4.25220881588816,1.40633553698303,0.235665668721804,0.831206460756832
"K01451",0.0748010757253735,9.29436876848965,1.40566862767676,0.235776758575959,0.831206460756832
"K01647",-0.0622672596114589,10.1575375237721,1.40432688684446,0.236000450102082,0.831206460756832
"K17989",0.469054726566094,3.11054496469579,1.40375911540374,0.23609518485934,0.831206460756832
"K03381",-0.104001901921311,6.54392986033821,1.40133273659711,0.236500554529292,0.831206460756832
"K11071",-0.117580646412963,7.72407966806295,1.401204891216,0.236521936745821,0.831206460756832
"K16787",-0.126737964950963,8.35161119304545,1.40005727356392,0.236713981413957,0.831206460756832
"K16444",-0.2595746066345,5.31882304717904,1.40002117754135,0.236720024860133,0.831206460756832
"K03833",-0.115794951692525,8.65025574004639,1.39916649444369,0.236863176472429,0.831206460756832
"K06378",-0.189664122689723,2.50194660777565,1.39807084506053,0.237046841234281,0.831206460756832
"K01305",-0.129798877854858,6.10404328803748,1.39624168418519,0.237353850095092,0.831206460756832
"K09009",-0.0932700050782692,6.61492607456623,1.39610784121056,0.237376333405527,0.831206460756832
"K02784",-0.313897739837517,-0.0996875742993319,1.39595626904946,0.237401798031683,0.831206460756832
"K02169",0.375278613176669,4.8864051875349,1.39508085512626,0.23754893530887,0.831206460756832
"K09950",0.430723282065549,2.8157245262994,1.39434139482059,0.237673308030025,0.831206460756832
"K16692",0.340365716938141,5.70567125872408,1.39278456987418,0.237935414797313,0.831206460756832
"K05896",0.0458507568991707,8.59441524815638,1.39208170339048,0.238053864157814,0.831206460756832
"K00210",0.169234542154611,3.18808745083055,1.39067217473647,0.238291618220442,0.831206460756832
"K01230",0.488386793486578,0.579963145472306,1.38985565332047,0.238429477834914,0.831206460756832
"K01926",-0.116962517370213,8.07262568433951,1.38941851177979,0.238503323599602,0.831206460756832
"K07221",0.171688487441246,6.16812574341054,1.38761221727497,0.238808753155154,0.831206460756832
"K13038",0.0382216749718155,9.51855050690029,1.38701889848143,0.238909182077635,0.831206460756832
"K02979",-0.409981747241348,-0.121399867143648,1.38545891608366,0.239173479429599,0.831206460756832
"K00652",0.0551040293137243,8.60374754354187,1.38429886530908,0.239370249282388,0.831206460756832
"K02458",0.332365673332328,4.6222911528854,1.38155024659515,0.239837260385746,0.831206460756832
"K02823",-0.134990165652447,6.70886599164921,1.3812140655032,0.2398944560498,0.831206460756832
"K02921",-0.521748255073114,0.062186446760358,1.38066302610241,0.239988242166378,0.831206460756832
"K18786",0.629190716960435,3.42528761911662,1.37912037452054,0.240251036369596,0.831206460756832
"K07485",0.491693244768536,4.13528915384112,1.37811831083954,0.240421927623154,0.831206460756832
"K07039",0.279208480970529,4.89416305696427,1.37675444563934,0.240654757798169,0.831206460756832
"K02968",0.0769934391228433,7.15746046961973,1.37620575541828,0.240748503953726,0.831206460756832
"K12960",-0.108456098667866,7.46392938890264,1.37508766139257,0.240939672779098,0.831206460756832
"K03149",0.0607027946443213,8.74882488062402,1.37457689394466,0.241027063915339,0.831206460756832
"K07666",-0.129939126988222,4.34834841553628,1.3730857824833,0.241282410363299,0.831206460756832
"K16119",0.232485149585247,0.672942458184748,1.37135270278121,0.241579606583433,0.831206460756832
"K06909",0.294509116677307,5.32579466212747,1.37120223774657,0.241605430009812,0.831206460756832
"K04044",0.263495698263809,6.78085857976585,1.37061244008105,0.241706685906626,0.831206460756832
