"logFC","logCPM","LR","PValue","FDR"
"K02936",0.147527492314113,1.01368896130419,0.433339746033148,0.510354719617065,0.629482388222395
"K19794",-0.0462297890728913,6.65090974070159,0.433289107922114,0.510379430767015,0.629482388222395
"K18541",-0.0635495468776076,4.16356523490052,0.430735331127195,0.511628352909798,0.630807378337588
"K03294",0.0143009112287826,10.5311553410703,0.430649272498542,0.511670532007805,0.630807378337588
"K02043",0.104150786433523,3.554510086775,0.427963268994468,0.51299003709338,0.632300153748438
"K09019",-0.0569489218162718,5.78885462176652,0.427311509718116,0.51331110671434,0.632482755078182
"K03926",-0.0337939933199017,6.75689486781927,0.427221310146251,0.513355568350963,0.632482755078182
"K03827",-0.0795759886780543,4.09296575008056,0.426858029583762,0.513534706319096,0.632569529227523
"K04711",-0.122935240709574,0.956599276950185,0.425951212511499,0.513982343650366,0.632986932846874
"K05590",-0.0836010848422153,0.382906213519349,0.423868316736645,0.515013113493754,0.634122155611543
"K19190",0.0411806347172029,4.94427249878501,0.423202380336292,0.515343428649987,0.634394629006616
"K07182",0.0622833722574836,6.48577653533132,0.422100852285176,0.515890617011135,0.634826673340734
"K03199",-0.0688927810394557,7.81538038541174,0.422056669713513,0.515912586050581,0.634826673340734
"K03196",-0.0723320011276739,6.53899855287183,0.421782817845099,0.5160487907679,0.634860023991207
"K00602",0.0130749438511856,9.99247206133031,0.420231295377789,0.516821654936885,0.635669582349797
"K02549",0.0358001993656457,8.09883295281871,0.41996718007794,0.516953421220131,0.635669582349797
"K02473",-0.0756357722144701,6.45556694880422,0.419804592474158,0.517034564918644,0.635669582349797
"K16239",-0.0369877379020035,6.6164311178741,0.41908927133111,0.517391830291721,0.635967396225262
"K16229",0.125231072174493,0.184044215863958,0.418882102924599,0.517495380843206,0.635967396225262
"K12452",-0.0492486776659819,7.08280221057251,0.418445360294484,0.51771380030191,0.636101478876017
"K00053",-0.0144295169093621,8.94176516906697,0.416085983644642,0.518896551794016,0.637420104473164
"K18479",0.0734394787387212,0.38053588711461,0.415164358212913,0.519359851287584,0.637598662012396
"K01166",0.0646888300528946,5.39440433811203,0.415164127722221,0.51935996724585,0.637598662012396
"K07507",-0.0268368637152235,7.32628571527138,0.41514294670246,0.519370623464299,0.637598662012396
"K02557",0.0415156699633503,8.20529554231942,0.414771086195124,0.519557770007828,0.637693875485246
"K12941",0.0267368397762864,7.24054857946047,0.413903210670767,0.519995008593544,0.638095941587059
"K00683",0.0593876784294563,2.80067377726592,0.413456907251362,0.5202201101637,0.638217228342362
"K11987",0.0458742610971657,4.66936159315879,0.41327243278084,0.520313203515409,0.638217228342362
"K10764",-0.0390041770048545,7.35075830987604,0.412544126833133,0.520681023472309,0.638533798858876
"K02527",0.0305530875346575,7.81848979541693,0.411066471861744,0.52142870213617,0.639315975080146
"K15314",0.106172332226075,5.67722373438125,0.410323822954993,0.521805191374784,0.639642807796475
"K11081",0.23482324659948,-0.989816588116053,0.409671205403043,0.522136435679989,0.63991405206863
"K02902",-0.019215990912226,7.72188640222766,0.405844607619347,0.524086189446861,0.642016934456584
"K05711",0.0949178995824406,0.825002254942304,0.405772048873445,0.524123284773329,0.642016934456584
"K12954",-0.111442028653567,2.17888280300139,0.405654734088159,0.524183271284281,0.642016934456584
"K05540",-0.0911590756851358,6.77406767490444,0.404520854621225,0.524763686543786,0.64259256986496
"K03895",0.0736176303794681,0.666544856180064,0.402423476925925,0.525840319175927,0.643548363683165
"K04045",0.125567889382108,4.99092199565285,0.402394712320884,0.525855112050087,0.643548363683165
"K02416",0.0454020923824734,7.69728555370262,0.402354089895361,0.525876004350137,0.643548363683165
"K02948",0.0243376947890434,7.61223258706799,0.401932297168614,0.526093021735127,0.643678573060703
"K06076",0.034735977958478,6.90166438266087,0.40109583489258,0.526523864147747,0.644070289147728
"K14730",0.0691118265233293,1.06097345905096,0.400572718090089,0.526793629570309,0.64426484457117
"K16319",0.0477390236367736,4.18660735338724,0.400095690252034,0.527039842580987,0.644430519852651
"K03313",-0.0310661508898004,8.90892949692471,0.398404890720151,0.527914189504848,0.645364006035443
"K05889",-0.0440426992044245,5.55418539030616,0.397602859276091,0.528329843960444,0.645736475951654
"K02982",0.0199087670921755,8.58461836628765,0.397188728516028,0.528544697514168,0.645863417646985
"K02363",-0.0499553388640519,4.59954436540627,0.396896416724786,0.528696444884028,0.645913208645845
"K03071",-0.06274287398618,6.63173924600517,0.396503881493643,0.528900343933207,0.646024345501212
"K01939",0.0169879581220549,9.59784928424082,0.396293942334793,0.529009452880782,0.646024345501212
"K10111",-0.0783193234482457,6.03644549305006,0.394862550131514,0.529754449019539,0.646798392539802
"K01870",0.0123615953053886,10.9200649137847,0.394115879823303,0.530143816072076,0.647138004137488
"K18138",-0.0536733172986643,9.75308508638626,0.393591194521179,0.530417732079013,0.647336573609013
"K05520",0.0259499701620396,8.47678275873044,0.393249309534134,0.530596352714951,0.64737955159648
"K13524",-0.0986894168110207,0.441835554552444,0.393097975415479,0.530675453018596,0.64737955159648
"K02457",0.131886720076386,4.51975127602042,0.392169234994768,0.531161358138219,0.647709423295619
"K07266",-0.070182382235948,4.97739093440372,0.392155639542274,0.53116847705219,0.647709423295619
"K07300",0.0426463787808874,8.57591711733177,0.391555144981211,0.531483082294337,0.64795727129075
"K12240",0.0899604984604788,3.75768625923172,0.38979325146498,0.53240809755172,0.648949040564193
"K16870",-0.0341985420689321,6.04264870492098,0.388851922905761,0.532903497867185,0.649416849023906
"K09760",-0.0356717110605482,8.81030049916835,0.388584342230025,0.533044471649038,0.649452634113432
"K00962",0.0152049329279817,10.1722952633875,0.387874122320781,0.533418975203998,0.649772873500537
"K01113",-0.027587076901063,9.30711710819117,0.387492092533115,0.533620618855848,0.649882457329882
"K07733",0.0763055882140008,4.20437250147538,0.386913883362602,0.533926072752862,0.649994899351833
"K06320",-0.0713524485969498,1.02017225694872,0.386894440020832,0.533936349699564,0.649994899351833
"K07051",-0.0293614245401879,6.33155651998342,0.386126650080158,0.534342458295061,0.650353224183008
"K09697",0.0551992689928397,5.60038763887298,0.385669511987501,0.534584519109164,0.650511776808077
"K13311",0.0720321602962346,0.0759314898458652,0.384937367658793,0.534972613897277,0.650847928134696
"K06934",-0.0694897768694524,4.70478050684772,0.382391958190929,0.536325872750813,0.652357912528633
"K18612",0.0773109154573102,0.708501925911435,0.380787641903837,0.537182004927756,0.653262714038581
"K01264",0.0742330133145318,0.98354706103466,0.380253058427428,0.537467834884488,0.653473742413882
"K02444",0.0764637976755434,4.74333138281431,0.378818155660447,0.538236419023939,0.654271510821037
"K14160",-0.0646214695640824,6.7662037041902,0.376770439917607,0.539336730301754,0.655472103931893
"K00800",0.0110708293890079,9.62702364496794,0.376352306430533,0.539561914488813,0.655608849532345
"K07117",-0.0245818403989384,6.77466784467577,0.374733052364498,0.540435585010402,0.656533333857104
"K14520",0.0304587584808909,6.26785536078406,0.373790519263693,0.540945325499797,0.65701541412718
"K03525",-0.0156505007847569,8.74414538170561,0.372865373006967,0.541446522180066,0.657486918315068
"K04744",-0.052540586496566,8.64768435507367,0.372393224285588,0.541702637164483,0.65766068133948
"K14742",0.0453636785994069,6.41072222359922,0.372101477243085,0.541861005461209,0.657715726069832
"K16302",0.124019328676901,1.42278851773523,0.370876806102444,0.54252672121773,0.658386442286959
"K00784",0.0241829086398203,8.40459521223034,0.369378975060215,0.543342974656249,0.659239526589806
"K06895",0.062633043623349,5.62129247373197,0.368469578102932,0.543839663223032,0.659588353079932
"K09844",-0.0938328929318407,4.33878504640484,0.368437538170284,0.543857177878933,0.659588353079932
"K07574",-0.0457531331211488,3.73333481874475,0.36723841513373,0.544513429990825,0.660246644950325
"K09129",-0.158239352144051,1.2559117560677,0.365977418558742,0.54520512614741,0.660947631052454
"K15726",0.0376125360254033,8.74181166279874,0.36486025736766,0.54581928527551,0.661554347223118
"K11709",-0.043681828116849,5.61248463288998,0.364229510761518,0.54616660513833,0.661689925624278
"K02793",-0.0331240363611554,6.27007696769339,0.364001413735259,0.546292307508664,0.661689925624278
"K02488",0.0223042651034339,6.94173963683421,0.363988817660431,0.546299250665647,0.661689925624278
"K01922",0.0793465959136096,1.32167882439756,0.363831477477362,0.546385992889613,0.661689925624278
"K03604",-0.0653833515467674,1.87653077442727,0.363522838618806,0.546556220960989,0.661758354093216
"K05351",0.0526332779626223,4.79703039554148,0.361864608658763,0.547472498892025,0.662729867079819
"K06373",-0.0534886351866351,2.81103206622283,0.36007108111464,0.548466761523053,0.663795358839985
"K03758",0.0725071185767071,2.93609959895984,0.358618867183964,0.549274283575775,0.664634447104893
"K17680",-0.0542416065340178,4.24875745782693,0.358117933760319,0.549553349330811,0.66480169262369
"K07152",0.020338465549336,8.71947572626548,0.357828352790122,0.549714793361945,0.66480169262369
"K01159",-0.0144722201462566,8.30064674800355,0.357645677282658,0.54981668225584,0.66480169262369
"K01387",-0.0799422611849444,3.04443186567678,0.357445824452327,0.549928192429073,0.66480169262369
"K18144",0.0746756171820584,0.937112219249411,0.357313552816464,0.550002018175468,0.66480169262369
"K01625",-0.0241584476117519,8.02599186600175,0.357141668868735,0.550097980749797,0.66480169262369
"K03198",-0.0829553043184592,4.48586537520229,0.356807859894921,0.550284435411383,0.664888938882649
"K00957",-0.0202222271088197,8.74647848191091,0.356556661444273,0.550424824613818,0.664920501230601
"K03594",0.0226037310849854,7.90678346394633,0.35619260347913,0.550628407591335,0.665028373552091
"K03612",0.21839315732413,-1.54293612085504,0.355365354952724,0.551091534052816,0.665449602957737
"K03098",0.0737469254010608,4.8000520603023,0.354610045564876,0.551515024652339,0.665822806732772
"K15665",-0.0743917183702801,1.07985961974593,0.353668092571482,0.552044020394786,0.666250728541651
"K19225",0.0459815849433931,4.84971810456307,0.353500346488651,0.552138325712451,0.666250728541651
"K10621",-0.0513271067193697,2.77242566887797,0.353314070626151,0.552243083797606,0.666250728541651
"K03773",-0.0715891791517301,5.77209342879385,0.353164077605165,0.552327464252436,0.666250728541651
"K11084",0.0785925080288023,1.38112864205205,0.352511401915137,0.552694917681639,0.66655579813253
"K09121",0.0342202853874071,8.14320401064918,0.35202723481715,0.55296779890393,0.666746709867793
"K06925",-0.0162017967526639,7.85583546706886,0.350922072812406,0.553591630583245,0.667360617021732
"K15467",0.280644475294273,-1.58927456647284,0.34984231277987,0.554202406548158,0.667958534321403
"K10943",0.0679943828292215,5.29273003499421,0.348774726479768,0.554807548482175,0.6685494149136
"K02806",-0.0419067781430581,6.85230366591695,0.348193430791497,0.55513757085977,0.668783258288138
"K02483",0.0188886014141154,8.16329533727164,0.348028158863158,0.555231469460388,0.668783258288138
"K11528",-0.062055984906927,1.59692928591843,0.346664416395711,0.556007423642006,0.669440427377595
"K01872",0.0122035638680862,10.5255450508266,0.346578346019399,0.556056465647068,0.669440427377595
"K02066",-0.0152620843739276,9.49050628952031,0.346463019418536,0.556122190400978,0.669440427377595
"K14392",0.0452604688520968,4.35400536854041,0.346071096397846,0.556345657883729,0.669570916902879
"K06214",-0.0947214086356123,4.57831330422955,0.345774032051281,0.556515152158705,0.669636408273677
"K03543",-0.0581855317797186,7.75461921354408,0.34419363296287,0.557418521899283,0.670584738253448
"K18071",-0.0704929705833764,0.352579572476035,0.343219369560337,0.557976809266855,0.67111762156342
"K14468",-0.102887764358752,1.80361262481125,0.340401066209594,0.55959781035111,0.672801622651655
"K02952",0.0193081629199944,8.07703399577927,0.340345170613901,0.559630050641499,0.672801622651655
"K13570",0.0392217009677719,4.4109982156029,0.340153408624559,0.559740684940811,0.672801622651655
"K07336",0.0539608608236587,6.63818761254365,0.339982370826917,0.55983939798579,0.672801622651655
"K02276",-0.0154755498883181,8.84850215956533,0.339558946868131,0.560083916823891,0.672956496386171
"K06306",-0.0802186067050719,0.053551974659724,0.338966879875457,0.560426166281882,0.673210521063887
"K00040",0.0244532065071656,8.15604996848792,0.338793063338819,0.560526718431781,0.673210521063887
"K02665",0.105627384127012,4.32377442628945,0.338238169105757,0.560847953712499,0.673457334431084
"K01695",0.0110386542521603,8.89443000843221,0.33767907310154,0.561171978290963,0.673707394610091
"K00624",-0.0814810666259533,3.16294616282102,0.33700472893382,0.561563272781448,0.674038094949514
"K08191",0.0500640012788299,8.08339415843916,0.335325202254666,0.56254011378328,0.675071338854384
"K09816",0.0259462406276315,6.23336972759569,0.334768563610197,0.562864584994294,0.675321447439546
"K18579",0.0934789291875214,1.79088764429202,0.331216561522368,0.564943609169125,0.677676120749359
"K18014",0.0353330532830078,5.29745730475789,0.330735725659579,0.565226186976826,0.677875346664912
"K03044",0.0891364868391304,0.68649548429161,0.328933839974276,0.566287557129635,0.679008303098567
"K02909",0.0163125379970742,7.76790832341933,0.327222704463232,0.567299054847077,0.680081005388369
"K06378",-0.0560603450083569,2.50196690012694,0.326851584509185,0.567518896833122,0.680204420323777
"K03503",0.0363793218836011,5.87701879127647,0.32596579014379,0.568044288891782,0.680693928554629
"K07505",-0.0546933492957105,3.16065247341648,0.325418493450321,0.568369380791289,0.680870255909703
"K09740",0.0455623254070117,3.83734038337731,0.325324158995976,0.568425451659965,0.680870255909703
"K04764",-0.0528660507008482,6.33848247916936,0.32449642758079,0.568917904340422,0.681319877620275
"K00859",-0.0126301480914216,8.41587550070624,0.324092750940768,0.569158370619824,0.681467604657768
"K01130",0.0251068307434523,8.61081577609645,0.323193213179167,0.569694930650969,0.681898520072975
"K18307",0.0828209209669168,3.20575272073171,0.323096564707491,0.569752638699915,0.681898520072975
"K11335",-0.0991722524272307,3.89067644266966,0.322880903594253,0.569881449452136,0.681912431495369
"K01786",0.0266648821278214,6.50901032455792,0.321877883399218,0.57048128537961,0.682489843672688
"K00677",0.0203591959838642,8.13627810770141,0.32085604409103,0.571093647443303,0.682917212712983
"K12068",0.151661034819487,0.796897367692447,0.320852905306424,0.571095530419654,0.682917212712983
"K02594",-0.153662856388242,3.35344609449792,0.320694465355601,0.57119059533839,0.682917212712983
"K08928",-0.112778605132678,3.42502254836617,0.320068244009036,0.571566635693659,0.683226428328143
"K18148",-0.0571378481815543,4.42896275481688,0.319324091498785,0.572014124578834,0.683601971166524
"K03320",0.0144747853917229,9.69256528293205,0.319132281557039,0.572129579128075,0.683601971166524
"K19271",0.108649761392119,3.99610453596386,0.318960136031308,0.57223323621793,0.683601971166524
"K03921",-0.0212400378564427,7.44920395718752,0.317893914555363,0.572876082551763,0.684229459024776
"K18425",0.0621179604870232,0.6466373469662,0.31680702223462,0.573532855768514,0.684867735286877
"K00179",0.0340469708158162,6.04656154992329,0.316620235533932,0.573645874168799,0.684867735286877
"K07177",0.0233944612407502,7.10617042582698,0.314399801998555,0.574992757481657,0.686246044904993
"K05712",0.0221768902288831,8.15401287927425,0.31432833590776,0.575036211540943,0.686246044904993
"K04116",0.0595078288938092,4.68834304955374,0.312916436893907,0.575896032997997,0.687131231497917
"K01057",-0.0152163795363745,8.18003518698075,0.312193091497573,0.576337524564062,0.687517026535112
"K18229",-0.0632906684528065,0.0476686711153907,0.311469162012784,0.576780045091167,0.687903890630354
"K07488",0.0963865702218161,3.22302768507019,0.311009722429731,0.57706123932533,0.688070679338066
"K02887",0.0151272396067631,8.01370092340197,0.310854370993152,0.57715638182662,0.688070679338066
"K18233",0.0609910414659232,4.98394358624829,0.307007331031542,0.57952243906221,0.690749912515977
"K18476",0.0511323978791685,3.43778682712365,0.305020402288875,0.580752063383709,0.692073777765678
"K05913",-0.065287136713487,1.35018568320784,0.304483234986989,0.581085390401638,0.692329215140691
"K09699",0.0359416187892747,7.66436602192206,0.303900083707362,0.581447686226987,0.692619055507644
"K01950",0.00985476043432741,10.0811301538797,0.303601886279338,0.581633123246975,0.69269814657678
"K15659",-0.0763770268125354,3.65389971958907,0.303247571278305,0.581853611928092,0.692818941643046
"K06997",-0.0118102872125814,8.73666191658333,0.300905919544313,0.583315047238069,0.694415056427223
"K17210",0.04766996813307,3.78891455923371,0.300717828106247,0.583432756637342,0.694415056427223
"K16431",0.0819131074265296,1.90778928036605,0.299356835787229,0.584285908134526,0.695288282093007
"K01208",-0.056513052785375,2.19095240599836,0.298521167246356,0.584811004703087,0.695742448660017
"K07689",-0.0524255359838431,2.16648305082957,0.298369043471883,0.58490669510995,0.695742448660017
"K04077",0.0189951860808058,9.95914527102678,0.29810881655402,0.585070459084231,0.695795013572683
"K00997",-0.0181353772485432,7.39998021160923,0.296273929294887,0.586227817036833,0.697028947146982
"K01993",0.0497943916590364,6.04141450736925,0.295683588835743,0.586601162980669,0.697330371273649
"K02459",0.0971263507102782,5.19539999388505,0.295189423249838,0.58691405703339,0.697559823912846
"K12537",0.135342348087741,3.85724868083738,0.294531208125861,0.587331350647368,0.697913238598537
"K16026",0.131728366633395,0.325967982063006,0.293652007965491,0.58788968644791,0.698434072160145
"K18930",0.0344107768960807,7.10096979112596,0.293425715113464,0.588033568609925,0.698462407785498
"K07065",-0.0770280666745404,2.92712603430432,0.292625208342031,0.588543125701047,0.698802919885082
"K00141",0.0253117634003883,6.40251035547174,0.292598056936711,0.588560424532872,0.698802919885082
"K18075",0.0602980624557863,1.32141294283484,0.292119246277451,0.588865657241612,0.699022696754169
"K09118",-0.0224890292456005,9.1992818811229,0.290936603445608,0.589620957055257,0.699675737167884
"K08926",-0.0843804781042452,-0.198454847298676,0.290881391870705,0.589656266552896,0.699675737167884
"K08344",-0.0582958307019193,2.885817045398,0.289782994569542,0.590359626005033,0.700367515539916
"K01639",0.0462583239077436,3.26025747885018,0.289165809959631,0.590755595362108,0.700694416920527
"K06975",-0.0266583003674192,7.16094725001577,0.288758741161566,0.591017058204621,0.700805619617952
"K01256",-0.0303146803350747,10.3690324801281,0.288644904912985,0.591090218437001,0.700805619617952
"K06898",0.0335697839090571,7.64846965498301,0.288301457891166,0.591311057535982,0.70085401079475
"K00351",0.0626925611245416,1.91621402210078,0.288206853951138,0.591371918371236,0.70085401079475
"K07168",0.10898999722088,5.08442540188631,0.286760058221688,0.592304281380997,0.701816048331505
"K11533",-0.105889425078223,3.87110926814547,0.286118857345869,0.592718460591685,0.702163827805989
"K15520",0.024742029584093,6.83692783823118,0.285634749348937,0.593031562382983,0.702391748729204
"K14165",-0.13065138575787,1.73542725806488,0.285284687528105,0.593258181024227,0.702506830700073
"K17207",-0.0526091578260897,1.54676257564833,0.285111783787752,0.593370179221663,0.702506830700073
"K07032",-0.0140329720580764,8.37704936812154,0.284880193545384,0.593520259928926,0.702520186263532
"K03074",-0.0126196580680709,8.65550398516996,0.284721852079638,0.59362291731531,0.702520186263532
"K02518",0.0140773332056956,7.9721333831059,0.283946193976416,0.594126329541638,0.702830811886032
"K10677",0.0601972180103231,0.445010411803278,0.283945227801603,0.594126957151983,0.702830811886032
"K14623",-0.0616466884610496,2.59899009068928,0.283398004923278,0.594482644094982,0.703071002893195
"K02961",0.0151000765582952,7.61700377760031,0.28313360605747,0.594654657464835,0.703071002893195
"K05833",-0.045385504910262,4.15117135238257,0.283075508037882,0.59469246885037,0.703071002893195
"K01937",-0.0128295164334278,9.72270857748496,0.281556190372967,0.595683043918235,0.704073191991223
"K07043",0.024026207103865,8.10588425639565,0.281404454936357,0.595782161430621,0.704073191991223
"K02935",0.0168466053907879,7.35281599620574,0.280974933338886,0.596062921825462,0.704261957787282
"K10540",0.122345281124441,0.809406467274975,0.279472406899565,0.597047228560514,0.705281734265861
"K16785",0.041744777977845,6.9027561973811,0.278771867712166,0.597507310156071,0.705681964237503
"K10678",0.0752305115959324,2.08710460129593,0.278512543782149,0.597677809549721,0.705740092079916
"K02160",-0.0168800625238674,7.52985613709497,0.277290521515486,0.598482629032172,0.706547051803248
"K00613",-0.0594422161580681,5.17140535919048,0.276507302810913,0.598999645990393,0.70701398377649
"K10619",0.0584037213854636,3.41340736804938,0.276005117063235,0.599331639967258,0.707262383486002
"K00154",-0.0539357188086765,6.52416778456015,0.275474114087061,0.599683104416294,0.707478877616201
"K04568",0.0270324969929925,6.13105622169262,0.275360654446125,0.599758257996343,0.707478877616201
"K08100",0.0548544836505865,2.49547482953831,0.274293638774587,0.600465997341779,0.708170174003205
"K07304",-0.0107914643991564,9.43148836625697,0.273906593009354,0.60072315397139,0.708329895229893
"K01191",-0.0408614004201781,8.88469732326099,0.273497647597026,0.60099511251185,0.708412352716704
"K06943",-0.0971611977154732,-0.300532870437987,0.273435345935226,0.601036567341875,0.708412352716704
"K02342",-0.0214761429136979,9.47429720801299,0.272955680161459,0.601355933147157,0.708503835333587
"K08173",0.0518562588988441,3.69776994220456,0.272953031464418,0.601357697664992,0.708503835333587
"K07778",-0.0338539926938635,6.88990322464358,0.272540471335617,0.60163267149286,0.708684314861732
"K02535",-0.0208089869755109,7.44336863592954,0.270343881875455,0.603101186700513,0.710270351226531
"K19597",0.0689556776379566,3.71123275046705,0.26985314091646,0.603430303601647,0.710464829084302
"K16167",0.0221564001011817,7.08670974690748,0.26973363415356,0.6035105087066,0.710464829084302
"K07718",-0.0776060545029036,1.92603319524933,0.268882475399863,0.604082404137008,0.710994237393457
"K02480",0.0567157693739547,6.28444510886052,0.267204830367497,0.605212988766408,0.712149262729968
"K06976",0.023350433056472,7.01969494966724,0.267063385125056,0.605308515803819,0.712149262729968
"K06998",0.0256379602484141,7.63417557398359,0.266859507396433,0.605446263913311,0.712167335700739
"K14347",0.102621726102942,5.24242220708315,0.266358894802025,0.605784781218928,0.71239260332869
"K19336",0.115890844032368,3.84146279908519,0.266214310729836,0.605882624827924,0.71239260332869
"K19207",0.0869100198290763,1.84542707490601,0.266011865904019,0.606019680784819,0.712409802522598
"K09706",0.0553973135568794,0.181520212884085,0.265320151569469,0.606488472918542,0.712816890307614
"K04093",0.037823356493839,4.4960648107644,0.265032134743233,0.606683897168022,0.712902584333748
"K01921",0.00898536470182632,10.0942722571152,0.264783056478919,0.606853009295064,0.712957331130219
"K13643",0.073660345608933,4.87624004724126,0.264436142425907,0.607088714918795,0.713090276970624
"K09138",0.0899340479796832,-0.0387457008497857,0.264170605334385,0.607269262292057,0.713158392992428
"K03613",0.202977001888254,-1.96295867913841,0.263577870561704,0.607672696290869,0.713488179926667
"K00657",-0.0410133549463201,4.87779949698896,0.263131896184881,0.607976618575725,0.713701017448486
"K01090",-0.0506358740803457,5.68326203802133,0.262813007663858,0.608194134023583,0.713812356975238
"K01812",0.0198480667231529,8.06446793265325,0.26235954958215,0.608503727186175,0.714031697619752
"K03195",-0.053139243140207,5.97641571945281,0.261179116313663,0.609311241009613,0.714835103111882
"K06942",0.0106414449508967,9.3997651269471,0.260697440324122,0.609641408414305,0.715078281709905
"K20035",-0.0757743714913895,6.88584063185821,0.259487621288798,0.610472384479161,0.715908666925482
"K01760",-0.0333420103564662,8.14954747111486,0.258996666981368,0.610810297307951,0.71606474471002
"K17831",-0.0925245541434467,-0.0904831774212128,0.258936715230476,0.610851588372666,0.71606474471002
"K07147",0.0272442043347994,7.17011402778178,0.258622222409343,0.611068290248092,0.716114453284152
"K14633",-0.0483449506873067,2.56079315462701,0.25840465386004,0.611218303336287,0.716114453284152
"K19208",0.0856238150826153,2.02196770902731,0.258230139878684,0.611338687833162,0.716114453284152
"K08981",0.0241193275360054,7.55786578484771,0.258161208602132,0.611386252606232,0.716114453284152
"K13540",0.0302138813113636,6.68755520244648,0.257162364100651,0.612076385360444,0.71664389179353
"K06968",0.0518684758871025,4.68762755621177,0.257081591616846,0.612132267184959,0.71664389179353
"K01277",-0.0393346453777452,6.05751275531412,0.256854750495286,0.612289264515555,0.71664389179353
"K17759",-0.0336130865525571,7.73749123586342,0.256794632777712,0.612330886749859,0.71664389179353
"K15772",0.0366858206271591,5.31496662633941,0.256541108354689,0.612506480644267,0.716703220459388
"K09768",-0.0375180467022021,6.78204715923295,0.256365876761322,0.612627911765767,0.716703220459388
"K11072",-0.036544773743791,7.57615876086006,0.255961366047714,0.61290842682693,0.716887263458474
"K07257",-0.0363351386630596,4.5954434033076,0.255503038190355,0.613226598946527,0.717115269145868
"K02988",0.0156094554681717,8.21633149367695,0.254758726443882,0.613744065868663,0.717576194351969
"K04098",0.0268431208956315,5.81995775550744,0.253551460763617,0.614585412187771,0.718275941959937
"K01547",0.0849357835980714,6.91828738179138,0.253545698764341,0.614589433754688,0.718275941959937
"K04082",0.0854264206284955,4.62098882842318,0.253328152332969,0.614741311438846,0.718309174952338
"K07473",-0.0628000854283065,2.22687639214006,0.252483362134619,0.615331868636472,0.718752075884437
"K15231",0.0870787859395349,0.455242297886551,0.252432605370373,0.615367389939211,0.718752075884437
"K03222",0.0708105857609291,3.54449822336984,0.251412234229811,0.616082430749434,0.719442838557287
"K03667",0.0201464227612284,8.07052218465268,0.25027689442193,0.616880175048804,0.720183018909507
"K19592",0.0666685970967402,1.43428427220064,0.250158067171867,0.616963799495427,0.720183018909507
"K07637",0.126450564903099,3.28215087225506,0.24962688113267,0.617337924505121,0.720475207118993
"K07807",-0.0737608719677295,1.98355029685166,0.249077118325069,0.617725657690749,0.720675682294245
"K03763",-0.0555775883351114,2.50763780435659,0.24903214654401,0.617757398742687,0.720675682294245
"K15320",-0.096697897124125,2.78740807506857,0.246952749724805,0.61922896041821,0.722247608874236
"K02996",0.0137304939434624,8.13639437556647,0.246635288050783,0.619454303089888,0.72236564923448
"K01887",0.00921416488347658,10.1103194573441,0.245646966095176,0.620156999620334,0.72304018849744
"K18305",-0.0697874366495635,-0.193620788148715,0.245191585108593,0.62048136803728,0.723273453647623
"K10798",-0.047842191838948,3.24488615140516,0.244721736501859,0.620816435130922,0.723519093936879
"K05999",0.0650347049076078,-0.0453886982330048,0.244508115315412,0.620968909016555,0.723551878567748
"K16593",0.0771417670909851,0.762731076954783,0.242597497020846,0.62233632797321,0.725000018513735
"K09131",-0.0387452373063925,5.21430574210711,0.241202591395812,0.623338886011069,0.726022613630587
"K02899",0.0149100599854475,7.72288703159873,0.240257165354578,0.624020438088978,0.726598651640657
"K07231",0.0514827971216739,4.2037363213198,0.24017023895383,0.624083186269119,0.726598651640657
"K02910",0.126261548186458,0.392581566786525,0.239214234921675,0.624774212530199,0.727257680078662
"K12542",-0.0773900966657811,6.2691936106102,0.238463900703564,0.625317774479842,0.727611954075532
"K03793",-0.0364484533104272,4.81111255813371,0.238448910592993,0.625328644497635,0.727611954075532
"K15519",0.0445366386350097,3.16149843307599,0.238244402790784,0.625476984782265,0.727639059265894
"K05973",-0.0575399170418488,7.81220680700006,0.237685770789099,0.625882592192639,0.727965381564854
"K06033",-0.0556510150870929,1.50024114434756,0.237128641630662,0.626287696418934,0.728290988301714
"K16125",-0.063379472803474,2.61668672472088,0.236547507383442,0.626710883242178,0.728557912553735
"K02314",-0.0102200027340665,10.2166191372393,0.236469631078009,0.626767642248496,0.728557912553735
"K04801",0.0904969045288968,2.5829047469862,0.235200978942508,0.627693912436355,0.729488890846245
"K02565",-0.0640487389226237,0.0272026534284311,0.234263019201677,0.628380722995894,0.730122030294176
"K20218",0.0354976501017375,4.5364628430965,0.234114478399189,0.628489645943208,0.730122030294176
"K06168",-0.0107675758317678,9.65176228612185,0.233875457653397,0.628665006153984,0.730179974213579
"K15629",0.0509026100496362,6.71683767371886,0.232434864734934,0.629724260934498,0.731264313386119
"K02111",-0.0120850059146827,9.30680334518329,0.231937851526176,0.630090648809261,0.731543791983458
"K03526",-0.0115650583979577,9.57826164055501,0.23130732433988,0.630556157013653,0.731938216170446
"K12686",-0.112245886736367,4.04416598399227,0.23093080645252,0.630834506848224,0.732115276296333
"K00372",0.0262660251432937,8.67236339821343,0.229399738053225,0.631969271266642,0.733262537382496
"K06995",0.0499818959345666,3.95732481021443,0.229257296596266,0.632075079482832,0.733262537382496
"K09702",-0.0414704335433716,5.6394846135663,0.228630069932777,0.632541476619048,0.733657335548384
